,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,sjit,djit,stime,ltime,sintpkt,dintpkt,tcprtt,synack,ackdat,ct_state_ttl,ct_flw_http_mthd,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,is_sm_ips_ports,proto_tcp,proto_udp,proto_unas,proto_arp,proto_ospf,proto_sctp,proto_icmp,proto_any,proto_gre,proto_rsvp,proto_ipv6,proto_swipe,proto_sun-nd,proto_pim,proto_mobile,proto_sep,proto_micp,proto_aes-sp3-d,proto_encap,proto_eigrp,proto_ipip,proto_ax.25,proto_mtp,proto_larp,proto_sprite-rpc,proto_pri-enc,proto_etherip,proto_vmtp,proto_tcf,proto_dgp,proto_nsfnet-igp,proto_ttp,proto_vines,proto_pnni,proto_secure-vmtp,proto_iso-ip,proto_wb-expak,proto_wb-mon,proto_br-sat-mon,proto_pvp,proto_wsn,proto_gmtp,proto_scps,proto_ifmp,proto_stp,proto_fc,proto_iplt,proto_pipe,proto_sps,proto_sccopmce,proto_crudp,proto_isis,proto_crtp,proto_fire,proto_ptp,proto_sm,proto_uti,proto_smp,proto_srp,proto_aris,proto_l2tp,proto_ddx,proto_iatp,proto_pgm,proto_zero,proto_vrrp,proto_ipx-n-ip,proto_compaq-peer,proto_ipcomp,proto_snp,proto_cpnx,proto_a/n,proto_qnx,proto_cphb,proto_cftp,proto_visa,proto_netblt,proto_rdp,proto_irtp,proto_leaf-2,proto_leaf-1,proto_trunk-2,proto_xns-idp,proto_trunk-1,proto_prm,proto_dcn,proto_mux,proto_hmp,proto_pup,proto_chaos,proto_bbn-rcc,proto_argus,proto_xnet,proto_igp,proto_nvp,proto_emcon,proto_cbt,proto_egp,proto_st2,proto_ggp,proto_ip,proto_ipnip,proto_ipcv,proto_iso-tp4,proto_mfe-nsp,proto_bna,proto_sat-mon,proto_ippc,proto_rvd,proto_kryptolan,proto_sat-expak,proto_ipv6-opts,proto_skip,proto_tlsp,proto_ipv6-no,proto_narp,proto_i-nlsp,proto_merit-inp,proto_ib,proto_mhrp,proto_ipv6-route,proto_sdrp,proto_ipv6-frag,proto_idrp,proto_il,proto_idpr-cmtp,proto_ddp,proto_tp++,proto_idpr,proto_xtp,proto_3pc,proto_igmp,dsport_53,dsport_80,dsport_6881,dsport_5190,dsport_111,dsport_25,dsport_0,dsport_143,dsport_22,dsport_21,dsport_179,dsport_520,dsport_445,dsport_514,dsport_138,dsport_1723,dsport_860,dsport_110,dsport_135,dsport_3306,dsport_5060,dsport_69,dsport_8080,dsport_137,dsport_139,dsport_67,dsport_23,dsport_389,dsport_5555,dsport_443,dsport_1900,dsport_554,dsport_161,dsport_5600,dsport_548,dsport_631,dsport_6667,dsport_500,dsport_515,service_none,service_dns,service_http,service_ftp-data,service_smtp,service_ftp,service_ssh,service_pop3,service_dhcp,service_ssl,service_snmp,service_radius,service_irc,state_FIN,state_CON,state_INT,state_REQ,state_RST,state_ECO,state_CLO,state_URH,state_ACC,srcip_59.166.0.4,srcip_59.166.0.1,srcip_59.166.0.5,srcip_59.166.0.2,srcip_59.166.0.0,srcip_59.166.0.3,srcip_59.166.0.9,srcip_59.166.0.6,srcip_59.166.0.8,srcip_59.166.0.7,srcip_175.45.176.1,srcip_175.45.176.3,srcip_175.45.176.0,srcip_149.171.126.18,srcip_149.171.126.15,srcip_149.171.126.14,srcip_175.45.176.2,srcip_149.171.126.10,srcip_149.171.126.12,srcip_10.40.85.1,srcip_10.40.182.1,srcip_10.40.182.6,srcip_10.40.85.30,srcip_10.40.182.3,srcip_10.40.170.2,srcip_10.40.85.10,srcip_149.171.126.5,srcip_149.171.126.1,srcip_149.171.126.3,srcip_149.171.126.4,srcip_149.171.126.6,srcip_149.171.126.2,srcip_149.171.126.8,srcip_149.171.126.9,srcip_149.171.126.7,srcip_149.171.126.0,srcip_149.171.126.13,srcip_192.168.241.243,sport_1043,sport_47439,sport_0,sport_138,sport_137,sport_68,sport_800,dstip_149.171.126.3,dstip_149.171.126.2,dstip_149.171.126.4,dstip_149.171.126.1,dstip_149.171.126.5,dstip_149.171.126.0,dstip_149.171.126.9,dstip_149.171.126.7,dstip_149.171.126.6,dstip_149.171.126.8,dstip_149.171.126.18,dstip_175.45.176.3,dstip_175.45.176.1,dstip_149.171.126.15,dstip_175.45.176.0,dstip_149.171.126.14,dstip_149.171.126.10,dstip_149.171.126.12,dstip_149.171.126.17,dstip_149.171.126.13,dstip_149.171.126.19,dstip_149.171.126.11,dstip_149.171.126.16,dstip_224.0.0.5,dstip_10.40.182.3,dstip_10.40.182.255,dstip_10.40.85.1,dstip_10.40.170.2,dstip_10.40.85.30,dstip_59.166.0.0,dstip_59.166.0.1,dstip_59.166.0.2,dstip_59.166.0.9,dstip_59.166.0.4,dstip_59.166.0.6,dstip_59.166.0.8,dstip_59.166.0.5,dstip_59.166.0.7,dstip_192.168.241.50,dstip_10.40.198.10,dstip_59.166.0.3,dstip_192.168.241.243,dstip_175.45.176.2,dstip_224.0.0.1,predicted_label,true_label,attack_cat,incorrect_predictions,correct_predictions,label
292400,2.0360461670315862e-06,0.0001843160807630435,0.0016125498898825457,0.12156862745098039,0.11417322834645668,0.0013160368490317729,0.002723806065008171,0.00019289555371054413,0.08022051304864208,0.003945143715949653,0.0039934652387003085,1.0,1.0,0.06952709328514128,0.5700931561422338,0.04188829787234043,0.358,0.0,0.0,1.9129482796724877e-05,3.714302048457566e-05,0.9963793923906223,0.9963789082327139,5.207919982834013e-06,6.91447906811294e-06,7.412199803417302e-05,0.0001339146022603724,2.503522165423311e-05,0.0,0.0,0.0,0.015151515151515152,0.030303030303030304,0.030303030303030304,0.015151515151515152,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,False,True,0
140503,1.4009909623341992e-06,3.733689315532552e-05,2.0740191509743354e-05,0.12156862745098039,0.11417322834645668,0.0,0.0,4.362909225633808e-05,0.0011507457889097384,0.00037572797294758596,0.0003630422944273008,0.0,0.0,0.0,0.0,0.08909574468085106,0.050666666666666665,0.0,0.0,3.8186898083078566e-07,6.827095267990275e-06,0.018503519309433614,0.018487956464582567,4.819957204504232e-06,6.348344431869914e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.15151515151515155,0.13636363636363635,0.06060606060606061,0.07575757575757576,0.0,0.0,0.030303030303030304,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,False,True,0
500472,2.2761835293813148e-10,1.8389813046652867e-05,0.0,0.23529411764705882,0.0,0.0,0.0,0.08817634893568048,0.0,0.00018786398647379298,0.0,0.0,0.0,0.0,0.0,0.08776595744680851,0.0,0.0,0.0,0.0,0.0,0.9991793346528084,0.999178893669523,2.3704688133063327e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4090909090909091,0.4090909090909091,0.25757575757575757,0.25757575757575757,0.25757575757575757,0.288135593220339,0.4090909090909091,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,False,True,0
362786,1.2245867388071474e-07,9.194906523326434e-06,1.1188787524993125e-05,0.12156862745098039,0.11417322834645668,0.0,0.0,8.194827847716111e-05,0.004734827274688327,0.00018786398647379298,0.0001815211472136504,0.0,0.0,0.0,0.0,0.043882978723404256,0.05466666666666666,0.0,0.0,0.0,0.0,0.0003319497097891144,0.00031610666235337703,9.48187525322533e-08,1.3448696249763808e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.015151515151515152,0.09090909090909091,0.16666666666666669,0.015151515151515152,0.0,0.045454545454545456,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,False,True,0
183902,1.1597155082197799e-07,1.0170123881861056e-05,1.2143927923468148e-05,0.12156862745098039,0.11417322834645668,0.0,0.0,9.570990531033137e-05,0.005426482742908182,0.00018786398647379298,0.0001815211472136504,0.0,0.0,0.0,0.0,0.04853723404255319,0.05933333333333333,0.0,0.0,0.0,0.0,0.9978866582343926,0.9978861973181665,1.0667109659878496e-07,3.362174062440952e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.015151515151515152,0.0,0.045454545454545456,0.015151515151515152,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,False,True,0
163491,1.4740564536273394e-06,0.0001770716089567863,0.0015881255854072558,0.12156862745098039,0.11417322834645668,0.0013160368490317729,0.0025422189940076264,0.0002557100967832691,0.10900603799707714,0.0037572797294758596,0.0038119440914866584,1.0,1.0,0.566485249634331,0.06703878795970934,0.0425531914893617,0.36933333333333335,0.0,0.0,1.2691202066387461e-05,2.23340646985682e-05,0.9892568224231582,0.9892562284362612,3.931861063599014e-06,5.077706566931136e-06,6.943955998631533e-05,0.00012374946743532762,2.4853807004564754e-05,0.0,0.0,0.0,0.15151515151515155,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.015151515151515152,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,False,True,0
163410,9.104734117525259e-10,7.94105563378192e-06,0.0,0.996078431372549,0.0,0.0,0.0,0.009519037669192779,0.0,0.00018786398647379298,0.0,0.0,0.0,0.0,0.0,0.03789893617021276,0.0,0.0,0.0,0.0,0.0,0.9872865402744537,0.9872859159062273,9.48187525322533e-08,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5303030303030303,0.5303030303030303,0.21212121212121215,0.21212121212121215,0.19696969696969696,0.22033898305084745,0.5454545454545455,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Generic,False,True,1
311405,4.7344617411131346e-07,7.411651924863125e-05,0.0001541869500395394,0.12156862745098039,0.11417322834645668,0.0007520210565895845,0.000726348284002179,0.0003134474022641057,0.03094560678444146,0.0011271839188427579,0.0010891268832819024,1.0,1.0,0.302568053227847,0.8021547628670097,0.059175531914893616,0.12533333333333332,0.0,0.0,1.1733554544880804e-05,4.997816762168807e-07,0.018166858055337798,0.018151290019318367,4.069668268060578e-06,5.4085108729347005e-06,7.601489852160487e-05,0.0001350195082196164,2.7575026749590095e-05,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.015151515151515152,0.030303030303030304,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,False,True,0
83574,1.1415060399847294e-07,1.0170123881861056e-05,1.2143927923468148e-05,0.12156862745098039,0.11417322834645668,0.0,0.0,9.723667753964772e-05,0.005513047069418918,0.00018786398647379298,0.0001815211472136504,0.0,0.0,0.0,0.0,0.04853723404255319,0.05933333333333333,0.0,0.0,0.0,0.0,0.001942869527510993,0.0019270513201945505,1.1852344066531664e-07,1.1767609218543333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,False,True,0
58240,5.465116654044536e-07,3.956596140340465e-05,2.1831780536571952e-05,0.12156862745098039,0.11417322834645668,0.0,0.0,0.00011852108920484322,0.0031052150820944677,0.00037572797294758596,0.0003630422944273008,0.0,0.0,0.0,0.0,0.09441489361702128,0.05333333333333333,0.0,0.0,1.1792826122924086e-06,2.011500922324721e-06,0.006407271883063004,0.006391522516196346,1.4748262849339543e-05,1.8822576729855368e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1212121212121212,0.13636363636363635,0.07575757575757576,0.045454545454545456,0.0,0.0,0.030303030303030304,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,False,True,0
445319,0.00038077215837678855,0.00020437769499575571,0.00025529538364953825,0.12156862745098039,0.11417322834645668,0.0020680579056213573,0.002723806065008171,1.1492408969262408e-06,6.820805191728137e-05,0.004884463648318618,0.0049010709747685606,1.0,1.0,0.40775561780094727,0.40812297399272285,0.03723404255319149,0.046,0.0,0.0,0.00347684684885158,0.00015884678241934823,0.9832710195910295,0.9832720466192768,0.0007774577328817305,0.0010610329909967705,7.043582340075312e-05,0.00012419142981902524,2.6305124201911603e-05,0.0,0.0,0.125,0.0,0.0,0.030303030303030304,0.015151515151515152,0.0,0.0,0.06060606060606061,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,False,True,0
264061,1.5674937875084426e-06,0.00016982713715052913,0.0014037834885015765,0.12156862745098039,0.11417322834645668,0.0013160368490317729,0.002360631923007082,0.0002302821795336944,0.09049993544674517,0.0035694157430020664,0.0036304229442730078,1.0,1.0,0.11578024541628484,0.619722375383619,0.0425531914893617,0.3426666666666667,0.0,0.0,1.4744218326595226e-05,2.600649358303452e-05,0.01068963730097039,0.010673953967511807,4.303040922730586e-06,5.694144370409372e-06,7.093395510797203e-05,0.00012308652385978124,2.811927069859516e-05,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.0,0.0,0.015151515151515152,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,False,True,0
217687,7.748481542461049e-05,0.000868779349688843,0.0008817310364207997,0.12156862745098039,0.11417322834645668,0.003196089490505734,0.003086980207009261,2.412470671744741e-05,0.001161055029910089,0.006575239526582754,0.005808676710836813,1.0,1.0,0.7749291624015123,0.7749995392034171,0.11835106382978723,0.13466666666666666,0.0,0.0,0.0004281956095675556,0.0,0.010824987118212448,0.010809305871703145,0.00011694845377637964,0.00018148723079912827,6.804479120610239e-05,0.00012242358028423484,2.3402489807217908e-05,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,False,True,0
